"id","query_text","qep","actual_rows","estimated_rows","q_error","timestamp","table_set","table_alias_set","join_set","predicate_set"
37,"-- JOB Query 10c
-- EXPLAIN (BUFFERS,
-- VERBOSE /*, FORMAT YAML*/, ANALYZE)
SELECT MIN(chn.name) AS character,
       MIN(t.title) AS movie_with_american_producer
FROM char_name AS chn,
     cast_info AS ci,
     company_name AS cn,
     company_type AS ct,
     movie_companies AS mc,
     role_type AS rt,
     title AS t
WHERE ci.note LIKE '%(producer)%'
  AND cn.country_code = '[us]'
  AND t.production_year > 1990
  AND t.id = mc.movie_id
  AND t.id = ci.movie_id
  AND ci.movie_id = mc.movie_id
  AND chn.id = ci.person_role_id
  AND rt.id = ci.role_id
  AND cn.id = mc.company_id
  AND ct.id = mc.company_type_id","- query: |-
      -- JOB Query 10c
      -- EXPLAIN (BUFFERS,
      -- VERBOSE /*, FORMAT YAML*/, ANALYZE)
      SELECT MIN(chn.name) AS character,
             MIN(t.title) AS movie_with_american_producer
      FROM char_name AS chn,
           cast_info AS ci,
           company_name AS cn,
           company_type AS ct,
           movie_companies AS mc,
           role_type AS rt,
           title AS t
      WHERE ci.note LIKE '%(producer)%'
        AND cn.country_code = '[us]'
        AND t.production_year > 1990
        AND t.id = mc.movie_id
        AND t.id = ci.movie_id
        AND ci.movie_id = mc.movie_id
        AND chn.id = ci.person_role_id
        AND rt.id = ci.role_id
        AND cn.id = mc.company_id
        AND ct.id = mc.company_type_id
    qep:
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Seq Scan
        actual_rows: 1435439
        estimated_rows: 1438493
        q_error: 1.0021275721225353
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash
          Join/Seq Scan
        actual_rows: 2609129
        estimated_rows: 2609129
        q_error: 1.0
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash
          Join/Hash/Seq Scan
        actual_rows: 84843
        estimated_rows: 84286
        q_error: 1.0066084521747385
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash
          Join/Hash
        actual_rows: 84843
        estimated_rows: 84286
        q_error: 1.0066084521747385
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash
          Join
        actual_rows: 1153798
        estimated_rows: 935812
        q_error: 1.232937812295632
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash/Seq
          Scan
        actual_rows: 1749032
        estimated_rows: 1759567
        q_error: 1.0060233317629408
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join/Hash
        actual_rows: 1749032
        estimated_rows: 1759567
        q_error: 1.0060233317629408
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash/Hash Join
        actual_rows: 596250
        estimated_rows: 651225
        q_error: 1.0922012578616351
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join/Hash
        actual_rows: 596250
        estimated_rows: 651225
        q_error: 1.0922012578616351
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Hash Join
        actual_rows: 782104
        estimated_rows: 991894
        q_error: 1.268237983695263
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Memoize/Index Scan
        actual_rows: 0
        estimated_rows: 1
        q_error: .inf
      - node: Aggregate/Hash Join/Hash Join/Nested Loop/Memoize
        actual_rows: 0
        estimated_rows: 1
        q_error: .inf
      - node: Aggregate/Hash Join/Hash Join/Nested Loop
        actual_rows: 10
        estimated_rows: 991894
        q_error: 99189.4
      - node: Aggregate/Hash Join/Hash Join/Hash/Seq Scan
        actual_rows: 4
        estimated_rows: 710
        q_error: 177.5
      - node: Aggregate/Hash Join/Hash Join/Hash
        actual_rows: 4
        estimated_rows: 710
        q_error: 177.5
      - node: Aggregate/Hash Join/Hash Join
        actual_rows: 10
        estimated_rows: 991894
        q_error: 99189.4
      - node: Aggregate/Hash Join/Hash/Seq Scan
        actual_rows: 12
        estimated_rows: 710
        q_error: 59.166666666666664
      - node: Aggregate/Hash Join/Hash
        actual_rows: 12
        estimated_rows: 710
        q_error: 59.166666666666664
      - node: Aggregate/Hash Join
        actual_rows: 10
        estimated_rows: 991894
        q_error: 99189.4
      - node: Aggregate
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0",1,1,1,2024-08-09 12:12:00.000,"{char_name,cast_info,company_name,company_type,movie_companies,role_type,title}","{chn,ci,cn,ct,mc,rt,t}","{t.id=mc.movie_id,t.id=ci.movie_id,ci.movie_id=mc.movie_id,chn.id=ci.person_role_id,rt.id=ci.role_id,cn.id=mc.company_id,ct.id=mc.company_type_id}","{""ci.note LIKE '%(producer)%'"",""t.production_year > 1990""}"
350,"SELECT * FROM title t,movie_companies mc,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2004 AND mi_idx.info_type_id<101 AND mk.keyword_id<44523","  - query: |-
      SELECT * FROM title t,movie_companies mc,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2004 AND mi_idx.info_type_id<101 AND mk.keyword_id<44523
    qep:
      - node: Nested Loop/Hash Join/Seq Scan
        actual_rows: 4137924
        estimated_rows: 4132554
        q_error: 1.0012994385554308
      - node: Nested Loop/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 2609129
        estimated_rows: 2609129
        q_error: 1.0
      - node: Nested Loop/Hash Join/Hash/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 919850
        estimated_rows: 922415
        q_error: 1.0027884981246942
      - node: Nested Loop/Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 739679
        estimated_rows: 682011
        q_error: 1.0845558209471695
      - node: Nested Loop/Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 739679
        estimated_rows: 682011
        q_error: 1.0845558209471695
      - node: Nested Loop/Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 115898
        estimated_rows: 248802
        q_error: 2.1467324716561116
      - node: Nested Loop/Hash Join/Hash/Hash Join/Hash
        actual_rows: 115898
        estimated_rows: 248802
        q_error: 2.1467324716561116
      - node: Nested Loop/Hash Join/Hash/Hash Join
        actual_rows: 267354
        estimated_rows: 256736
        q_error: 1.0413576592297145
      - node: Nested Loop/Hash Join/Hash
        actual_rows: 267354
        estimated_rows: 256736
        q_error: 1.0413576592297145
      - node: Nested Loop/Hash Join
        actual_rows: 1571374
        estimated_rows: 419606
        q_error: 3.744879720499707
      - node: Nested Loop/Memoize/Index Scan
        actual_rows: 16
        estimated_rows: 39
        q_error: 2.4375
      - node: Nested Loop/Memoize
        actual_rows: 23
        estimated_rows: 39
        q_error: 1.6956521739130435
      - node: Nested Loop
        actual_rows: 36222852
        estimated_rows: 2466311
        q_error: 14.687057714943492
",36222852,2466311,14.6870577149434922148429905064404010772705078125,2024-08-17 06:50:01.472,"{title,movie_companies,movie_info,movie_info_idx,movie_keyword}","{t,mc,mi,mi_idx,mk}","{t.id=mc.movie_id,t.id=mi.movie_id,t.id=mi_idx.movie_id,t.id=mk.movie_id}","{t.kind_id=7,t.production_year>2004,mi_idx.info_type_id<101,mk.keyword_id<44523}"
351,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1946","  - query: |-
      SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1946
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Seq Scan
        actual_rows: 153241
        estimated_rows: 144259
        q_error: 1.0622630130529118
      - node: Hash Join/Hash
        actual_rows: 153241
        estimated_rows: 144259
        q_error: 1.0622630130529118
      - node: Hash Join
        actual_rows: 440186
        estimated_rows: 257862
        q_error: 1.7070603656219219
",440186,257862,1.707060365621921871337463016971014440059661865234375,2024-08-17 06:50:02.651,"{title,movie_keyword}","{t,mk}",{t.id=mk.movie_id},{t.production_year<1946}
352,SELECT * FROM cast_info ci WHERE ci.person_id<3002411,"  - query: |-
      SELECT * FROM cast_info ci WHERE ci.person_id<3002411
    qep:
      - node: Seq Scan
        actual_rows: 29688397
        estimated_rows: 29617114
        q_error: 1.0024068178958963
",29688397,29617114,1.0024068178958962516134079123730771243572235107421875,2024-08-17 06:50:18.432,{cast_info},{ci},{},{ci.person_id<3002411}
353,"SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1021231 AND ci.role_id<10 AND mi.info_type_id=2","  - query: |-
      SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1021231 AND ci.role_id<10 AND mi.info_type_id=2
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 21653726
        estimated_rows: 22347479
        q_error: 1.032038504597315
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 2609129
        estimated_rows: 2609129
        q_error: 1.0
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Bitmap Heap Scan/Bitmap Index
          Scan
        actual_rows: 1288928
        estimated_rows: 1288020
        q_error: 1.0007049579975467
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Bitmap Heap Scan
        actual_rows: 1288928
        estimated_rows: 1288020
        q_error: 1.0007049579975467
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 1288928
        estimated_rows: 1288020
        q_error: 1.0007049579975467
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 1288928
        estimated_rows: 1288020
        q_error: 1.0007049579975467
      - node: Hash Join/Hash/Hash Join
        actual_rows: 2391045
        estimated_rows: 1329090
        q_error: 1.7990090964494503
      - node: Hash Join/Hash
        actual_rows: 2391045
        estimated_rows: 1329090
        q_error: 1.7990090964494503
      - node: Hash Join
        actual_rows: 38082448
        estimated_rows: 11746796
        q_error: 3.2419434201462254
",38082448,11746796,3.24194342014622538528101358679123222827911376953125,2024-08-17 06:50:44.979,"{title,movie_companies,cast_info,movie_info}","{t,mc,ci,mi}","{t.id=mc.movie_id,t.id=ci.movie_id,t.id=mi.movie_id}","{ci.person_id>1021231,ci.role_id<10,mi.info_type_id=2}"
354,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year<2005","  - query: |-
      SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year<2005
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 14835720
        estimated_rows: 14861770
        q_error: 1.0017558972533858
      - node: Hash Join/Hash/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 985048
        estimated_rows: 980722
        q_error: 1.0044110359510647
      - node: Hash Join/Hash/Bitmap Heap Scan
        actual_rows: 609532
        estimated_rows: 521710
        q_error: 1.1683348986985107
      - node: Hash Join/Hash
        actual_rows: 609532
        estimated_rows: 521710
        q_error: 1.1683348986985107
      - node: Hash Join
        actual_rows: 6951968
        estimated_rows: 3066451
        q_error: 2.2671055236167152
",6951968,3066451,2.2671055236167152457937845611013472080230712890625,2024-08-17 06:50:55.702,"{title,movie_info}","{t,mi}",{t.id=mi.movie_id},"{t.kind_id<7,t.production_year<2005}"
355,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2012 AND mk.keyword_id=14698","  - query: |-
      SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2012 AND mk.keyword_id=14698
    qep:
      - node: Nested Loop/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 39
        estimated_rows: 247
        q_error: 6.333333333333333
      - node: Nested Loop/Bitmap Heap Scan
        actual_rows: 39
        estimated_rows: 247
        q_error: 6.333333333333333
      - node: Nested Loop/Index Scan
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Nested Loop
        actual_rows: 38
        estimated_rows: 217
        q_error: 5.7105263157894735
",38,217,5.71052631578947345047936323680914938449859619140625,2024-08-17 06:50:56.070,"{title,movie_keyword}","{t,mk}",{t.id=mk.movie_id},"{t.production_year<2012,mk.keyword_id=14698}"
356,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>8 AND mk.keyword_id>10225","  - query: |-
      SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>8 AND mk.keyword_id>10225
    qep:
      - node: Hash Join/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 6223494
        estimated_rows: 6127450
        q_error: 1.0156743833079014
      - node: Hash Join/Bitmap Heap Scan
        actual_rows: 6223494
        estimated_rows: 6127450
        q_error: 1.0156743833079014
      - node: Hash Join/Hash/Nested Loop/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 1544988
        estimated_rows: 1567350
        q_error: 1.0144738988263986
      - node: Hash Join/Hash/Nested Loop/Bitmap Heap Scan
        actual_rows: 1544988
        estimated_rows: 1567350
        q_error: 1.0144738988263986
      - node: Hash Join/Hash/Nested Loop/Memoize/Index Scan
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Hash Join/Hash/Nested Loop/Memoize
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Hash Join/Hash/Nested Loop
        actual_rows: 1544988
        estimated_rows: 1567350
        q_error: 1.0144738988263986
      - node: Hash Join/Hash
        actual_rows: 1544988
        estimated_rows: 1567350
        q_error: 1.0144738988263986
      - node: Hash Join
        actual_rows: 60614648
        estimated_rows: 3798238
        q_error: 15.95862291936419
",60614648,3798238,15.9586229193641901957789741572923958301544189453125,2024-08-17 06:51:23.813,"{title,movie_info,movie_keyword}","{t,mi,mk}","{t.id=mi.movie_id,t.id=mk.movie_id}","{mi.info_type_id>8,mk.keyword_id>10225}"
357,"SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=1979 AND mc.company_id>8488 AND ci.person_id>1502694 AND ci.role_id>1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101","  - query: |-
      SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=1979 AND mc.company_id>8488 AND ci.person_id>1502694 AND ci.role_id>1 AND mi.info_type_id=8 AND mi_idx.info_type_id=101
    qep:
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 459925
        estimated_rows: 457344
        q_error: 1.0056434543800727
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Bitmap Heap Scan
        actual_rows: 459925
        estimated_rows: 457344
        q_error: 1.0056434543800727
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 662825
        estimated_rows: 656737
        q_error: 1.0092700731038453
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Bitmap Heap Scan
        actual_rows: 4382
        estimated_rows: 4116
        q_error: 1.064625850340136
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash
        actual_rows: 4382
        estimated_rows: 4116
        q_error: 1.064625850340136
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join
        actual_rows: 1896
        estimated_rows: 744
        q_error: 2.5483870967741935
      - node: Nested Loop/Nested Loop/Nested Loop/Index Scan
        actual_rows: 2
        estimated_rows: 3
        q_error: 1.5
      - node: Nested Loop/Nested Loop/Nested Loop
        actual_rows: 4143
        estimated_rows: 431
        q_error: 9.612529002320185
      - node: Nested Loop/Nested Loop/Index Scan
        actual_rows: 1
        estimated_rows: 3
        q_error: 3.0
      - node: Nested Loop/Nested Loop
        actual_rows: 5143
        estimated_rows: 230
        q_error: 22.360869565217392
      - node: Nested Loop/Index Scan
        actual_rows: 16
        estimated_rows: 14
        q_error: 1.1428571428571428
      - node: Nested Loop
        actual_rows: 84804
        estimated_rows: 1235
        q_error: 68.66720647773279
",84804,1235,68.6672064777327904039339045993983745574951171875,2024-08-17 06:53:07.432,"{title,movie_companies,cast_info,movie_info,movie_info_idx}","{t,mc,ci,mi,mi_idx}","{t.id=mc.movie_id,t.id=ci.movie_id,t.id=mi.movie_id,t.id=mi_idx.movie_id}","{t.kind_id=1,t.production_year=1979,mc.company_id>8488,ci.person_id>1502694,ci.role_id>1,mi.info_type_id=8,mi_idx.info_type_id=101}"
358,"SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND ci.person_id<2894607 AND mi.info_type_id<2","  - query: |-
      SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info mi,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND ci.person_id<2894607 AND mi.info_type_id<2
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 28410797
        estimated_rows: 28251086
        q_error: 1.0056532693999798
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 2609129
        estimated_rows: 2609129
        q_error: 1.0
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Hash Join/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 802140
        estimated_rows: 789163
        q_error: 1.0164440045972758
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Hash Join/Bitmap Heap Scan
        actual_rows: 802140
        estimated_rows: 789163
        q_error: 1.0164440045972758
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 802140
        estimated_rows: 789163
        q_error: 1.0164440045972758
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 802140
        estimated_rows: 789163
        q_error: 1.0164440045972758
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 1945745
        estimated_rows: 814327
        q_error: 2.3893902572308177
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 1945745
        estimated_rows: 814327
        q_error: 2.3893902572308177
      - node: Hash Join/Hash/Hash Join
        actual_rows: 46848934
        estimated_rows: 1455603
        q_error: 32.18524144289343
      - node: Hash Join/Hash
        actual_rows: 46848934
        estimated_rows: 1455603
        q_error: 32.18524144289343
      - node: Hash Join
        actual_rows: 3056510643
        estimated_rows: 16263506
        q_error: 187.93676117560383
",3056510643,16263506,187.936761175603834317371365614235401153564453125,2024-08-17 07:05:33.918,"{title,movie_companies,cast_info,movie_info,movie_keyword}","{t,mc,ci,mi,mk}","{t.id=mc.movie_id,t.id=ci.movie_id,t.id=mi.movie_id,t.id=mk.movie_id}","{ci.person_id<2894607,mi.info_type_id<2}"
359,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1970 AND mi_idx.info_type_id>100 AND mk.keyword_id>54529","  - query: |-
      SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1970 AND mi_idx.info_type_id>100 AND mk.keyword_id>54529
    qep:
      - node: Nested Loop/Hash Join/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Nested Loop/Hash Join/Bitmap Heap Scan
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Nested Loop/Hash Join/Hash/Seq Scan
        actual_rows: 15000
        estimated_rows: 16520
        q_error: 1.1013333333333333
      - node: Nested Loop/Hash Join/Hash
        actual_rows: 15000
        estimated_rows: 16520
        q_error: 1.1013333333333333
      - node: Nested Loop/Hash Join
        actual_rows: 2891
        estimated_rows: 2990
        q_error: 1.0342442061570392
      - node: Nested Loop/Index Scan
        actual_rows: 1
        estimated_rows: 4
        q_error: 4.0
      - node: Nested Loop
        actual_rows: 1613
        estimated_rows: 344
        q_error: 4.688953488372093
",1613,344,4.6889534883720926927708205766975879669189453125,2024-08-17 07:05:42.644,"{title,movie_info_idx,movie_keyword}","{t,mi_idx,mk}","{t.id=mi_idx.movie_id,t.id=mk.movie_id}","{t.production_year=1970,mi_idx.info_type_id>100,mk.keyword_id>54529}"
360,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1998 AND mi.info_type_id>103","  - query: |-
      SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1998 AND mi.info_type_id>103
    qep:
      - node: Hash Join/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 465636
        estimated_rows: 424826
        q_error: 1.096062858676258
      - node: Hash Join/Bitmap Heap Scan
        actual_rows: 465636
        estimated_rows: 424826
        q_error: 1.096062858676258
      - node: Hash Join/Hash/Seq Scan
        actual_rows: 1485030
        estimated_rows: 1492502
        q_error: 1.0050315481842118
      - node: Hash Join/Hash
        actual_rows: 1485030
        estimated_rows: 1492502
        q_error: 1.0050315481842118
      - node: Hash Join
        actual_rows: 363871
        estimated_rows: 250762
        q_error: 1.4510611655673507
",363871,250762,1.451061165567350652594313942245207726955413818359375,2024-08-17 07:06:04.802,"{title,movie_info}","{t,mi}",{t.id=mi.movie_id},"{t.production_year>1998,mi.info_type_id>103}"
361,"SELECT * FROM title t,movie_companies mc,cast_info ci,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_id>2561 AND ci.person_id>607862 AND ci.role_id<2 AND mk.keyword_id<1724","  - query: |-
      SELECT * FROM title t,movie_companies mc,cast_info ci,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_id>2561 AND ci.person_id>607862 AND ci.role_id<2 AND mk.keyword_id<1724
    qep:
      - node: Nested Loop/Hash Join/Seq Scan
        actual_rows: 1734502
        estimated_rows: 1724508
        q_error: 1.0057952761019375
      - node: Nested Loop/Hash Join/Hash/Nested Loop/Bitmap Heap Scan/Bitmap Index
          Scan
        actual_rows: 1312699
        estimated_rows: 1311462
        q_error: 1.0009432221444465
      - node: Nested Loop/Hash Join/Hash/Nested Loop/Bitmap Heap Scan
        actual_rows: 1312699
        estimated_rows: 1311462
        q_error: 1.0009432221444465
      - node: Nested Loop/Hash Join/Hash/Nested Loop/Memoize/Index Scan
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Nested Loop/Hash Join/Hash/Nested Loop/Memoize
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Nested Loop/Hash Join/Hash/Nested Loop
        actual_rows: 1312699
        estimated_rows: 1311462
        q_error: 1.0009432221444465
      - node: Nested Loop/Hash Join/Hash
        actual_rows: 1312699
        estimated_rows: 1311462
        q_error: 1.0009432221444465
      - node: Nested Loop/Hash Join
        actual_rows: 6122711
        estimated_rows: 894452
        q_error: 6.845209133637132
      - node: Nested Loop/Memoize/Index Scan
        actual_rows: 6
        estimated_rows: 11
        q_error: 1.8333333333333333
      - node: Nested Loop/Memoize
        actual_rows: 18
        estimated_rows: 11
        q_error: 1.6363636363636365
      - node: Nested Loop
        actual_rows: 107808154
        estimated_rows: 3675486
        q_error: 29.33167314472154
",107808154,3675486,29.33167314472154174609386245720088481903076171875,2024-08-17 07:45:31.914,"{title,movie_companies,cast_info,movie_keyword}","{t,mc,ci,mk}","{t.id=mc.movie_id,t.id=ci.movie_id,t.id=mk.movie_id}","{mc.company_id>2561,ci.person_id>607862,ci.role_id<2,mk.keyword_id<1724}"
362,"SELECT * FROM title t,cast_info ci,movie_info mi,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND ci.role_id<4 AND mi.info_type_id>4","  - query: |-
      SELECT * FROM title t,cast_info ci,movie_info mi,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND ci.role_id<4 AND mi.info_type_id>4
    qep:
      - node: Hash Join/Index Scan
        actual_rows: 24130698
        estimated_rows: 24224562
        q_error: 1.0038898170289148
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 9911754
        estimated_rows: 9759680
        q_error: 1.0155818633397817
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join
        actual_rows: 212430559
        estimated_rows: 17445347
        q_error: 12.176917948379014
      - node: Hash Join/Hash
        actual_rows: 212430559
        estimated_rows: 17445347
        q_error: 12.176917948379014
      - node: Hash Join
        actual_rows: 12318091961
        estimated_rows: 167136733
        q_error: 73.70068649720466
",12318091961,167136733,73.700686497204657143811346031725406646728515625,2024-08-17 08:47:44.739,"{title,cast_info,movie_info,movie_keyword}","{t,ci,mi,mk}","{t.id=ci.movie_id,t.id=mi.movie_id,t.id=mk.movie_id}","{ci.role_id<4,mi.info_type_id>4}"
199,SELECT * FROM movie_info mi WHERE mi.info_type_id=3,"- query: |-
      SELECT * FROM movie_info mi WHERE mi.info_type_id=3
    qep:
      - node: Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 1533909
        estimated_rows: 1559495
        q_error: 1.0166802593895727
      - node: Bitmap Heap Scan
        actual_rows: 1533909
        estimated_rows: 1559495
        q_error: 1.0166802593895727",1533909,1559495,1.0166802593895727380157723018783144652843475341796875,2024-08-15 12:10:50.000,{movie_info},{mi},{},{mi.info_type_id=3}
